time,veh_u,veh_v,model_RNN_lon_2000.pt,model_RNN_lon_2001.pt,model_RNN_lon_2002.pt,model_RNN_lon_2003.pt,model_RNN_lon_2004.pt,model_RNN_lon_2005.pt,model_RNN_lon_2006.pt,model_RNN_lon_2007.pt,model_RNN_lon_2008.pt,model_RNN_lon_2009.pt,model_RNN_lon_2010.pt,model_RNN_lon_2011.pt,model_RNN_lon_2012.pt,model_RNN_lon_2013.pt,model_RNN_lon_2014.pt,model_RNN_lon_2015.pt,model_RNN_lon_2016.pt,model_RNN_lon_2017.pt,model_RNN_lon_2018.pt,model_RNN_lon_2019.pt,model_RNN_lon_2020.pt,model_RNN_lon_2021.pt,model_RNN_lon_2022.pt,model_RNN_lon_2023.pt,model_RNN_lon_2024.pt,model_RNN_lon_2025.pt,model_RNN_lon_2026.pt,model_RNN_lon_2027.pt,model_RNN_lon_2028.pt,model_RNN_lon_2029.pt,model_RNN_lon_2030.pt,model_RNN_lon_2031.pt,model_RNN_lon_2032.pt,model_RNN_lon_2033.pt,model_RNN_lon_2034.pt,model_RNN_lon_2035.pt,model_RNN_lon_2036.pt,model_RNN_lon_2037.pt,model_RNN_lon_2038.pt,model_RNN_lon_2039.pt,model_RNN_lon_2040.pt,model_RNN_lon_2041.pt,model_RNN_lon_2042.pt,model_RNN_lon_2043.pt,model_RNN_lon_2044.pt,model_RNN_lon_2045.pt,model_RNN_lon_2046.pt,model_RNN_lon_2047.pt,model_RNN_lon_2048.pt,model_RNN_lon_2049.pt,model_RNN_lon_2050.pt,model_RNN_lon_2051.pt,model_RNN_lon_2052.pt,model_RNN_lon_2053.pt
0.1,0.0,0.0,0.07342283427715302,0.10557080060243607,0.07215641438961029,0.033609092235565186,0.10591408610343933,0.007066551595926285,0.06692414730787277,0.06840301305055618,0.0506289079785347,0.043642595410346985,0.04300719499588013,0.07477004081010818,0.0640777051448822,0.06746607273817062,0.09937768429517746,0.07937365770339966,-0.12168867886066437,0.08349580317735672,0.03588618338108063,0.028611987829208374,0.03782200813293457,0.0594523623585701,0.047191351652145386,0.038143590092659,0.04527956247329712,0.0620557963848114,0.022581711411476135,0.053824253380298615,0.06323276460170746,0.06702198088169098,0.025954991579055786,0.029410839080810547,-0.015062689781188965,0.05689357966184616,-0.018871083855628967,0.06491608172655106,0.06821757555007935,0.07295727729797363,0.027492225170135498,0.07755765318870544,0.01332545280456543,0.05480793118476868,0.021943747997283936,0.08841627836227417,0.06396028399467468,0.05507904291152954,0.04061925411224365,0.07800304889678955,0.08806094527244568,0.03545790910720825,0.045556604862213135,0.0774751603603363,0.07824823260307312,0.07089516520500183
0.11,0.0,0.0,0.07342283427715302,0.10557080060243607,0.07215641438961029,0.033609092235565186,0.10591408610343933,0.007066551595926285,0.06692414730787277,0.06840301305055618,0.0506289079785347,0.043642595410346985,0.04300719499588013,0.07477004081010818,0.0640777051448822,0.06746607273817062,0.09937768429517746,0.07937365770339966,-0.12168867886066437,0.08349580317735672,0.03588618338108063,0.028611987829208374,0.03782200813293457,0.0594523623585701,0.047191351652145386,0.038143590092659,0.04527956247329712,0.0620557963848114,0.022581711411476135,0.053824253380298615,0.06323276460170746,0.06702198088169098,0.025954991579055786,0.029410839080810547,-0.015062689781188965,0.05689357966184616,-0.018871083855628967,0.06491608172655106,0.06821757555007935,0.07295727729797363,0.027492225170135498,0.07755765318870544,0.01332545280456543,0.05480793118476868,0.021943747997283936,0.08841627836227417,0.06396028399467468,0.05507904291152954,0.04061925411224365,0.07800304889678955,0.08806094527244568,0.03545790910720825,0.045556604862213135,0.0774751603603363,0.07824823260307312,0.07089516520500183
0.12,0.0,0.0,0.07342283427715302,0.10557080060243607,0.07215641438961029,0.033609092235565186,0.10591408610343933,0.007066551595926285,0.06692414730787277,0.06840301305055618,0.0506289079785347,0.043642595410346985,0.04300719499588013,0.07477004081010818,0.0640777051448822,0.06746607273817062,0.09937768429517746,0.07937365770339966,-0.12168867886066437,0.08349580317735672,0.03588618338108063,0.028611987829208374,0.03782200813293457,0.0594523623585701,0.047191351652145386,0.038143590092659,0.04527956247329712,0.0620557963848114,0.022581711411476135,0.053824253380298615,0.06323276460170746,0.06702198088169098,0.025954991579055786,0.029410839080810547,-0.015062689781188965,0.05689357966184616,-0.018871083855628967,0.06491608172655106,0.06821757555007935,0.07295727729797363,0.027492225170135498,0.07755765318870544,0.01332545280456543,0.05480793118476868,0.021943747997283936,0.08841627836227417,0.06396028399467468,0.05507904291152954,0.04061925411224365,0.07800304889678955,0.08806094527244568,0.03545790910720825,0.045556604862213135,0.0774751603603363,0.07824823260307312,0.07089516520500183
0.13,0.0,0.0,0.07342283427715302,0.10557080060243607,0.07215641438961029,0.033609092235565186,0.10591408610343933,0.007066551595926285,0.06692414730787277,0.06840301305055618,0.0506289079785347,0.043642595410346985,0.04300719499588013,0.07477004081010818,0.0640777051448822,0.06746607273817062,0.09937768429517746,0.07937365770339966,-0.12168867886066437,0.08349580317735672,0.03588618338108063,0.028611987829208374,0.03782200813293457,0.0594523623585701,0.047191351652145386,0.038143590092659,0.04527956247329712,0.0620557963848114,0.022581711411476135,0.053824253380298615,0.06323276460170746,0.06702198088169098,0.025954991579055786,0.029410839080810547,-0.015062689781188965,0.05689357966184616,-0.018871083855628967,0.06491608172655106,0.06821757555007935,0.07295727729797363,0.027492225170135498,0.07755765318870544,0.01332545280456543,0.05480793118476868,0.021943747997283936,0.08841627836227417,0.06396028399467468,0.05507904291152954,0.04061925411224365,0.07800304889678955,0.08806094527244568,0.03545790910720825,0.045556604862213135,0.0774751603603363,0.07824823260307312,0.07089516520500183
0.14,0.0,0.0,0.07342283427715302,0.10557080060243607,0.07215641438961029,0.033609092235565186,0.10591408610343933,0.007066551595926285,0.06692414730787277,0.06840301305055618,0.0506289079785347,0.043642595410346985,0.04300719499588013,0.07477004081010818,0.0640777051448822,0.06746607273817062,0.09937768429517746,0.07937365770339966,-0.12168867886066437,0.08349580317735672,0.03588618338108063,0.028611987829208374,0.03782200813293457,0.0594523623585701,0.047191351652145386,0.038143590092659,0.04527956247329712,0.0620557963848114,0.022581711411476135,0.053824253380298615,0.06323276460170746,0.06702198088169098,0.025954991579055786,0.029410839080810547,-0.015062689781188965,0.05689357966184616,-0.018871083855628967,0.06491608172655106,0.06821757555007935,0.07295727729797363,0.027492225170135498,0.07755765318870544,0.01332545280456543,0.05480793118476868,0.021943747997283936,0.08841627836227417,0.06396028399467468,0.05507904291152954,0.04061925411224365,0.07800304889678955,0.08806094527244568,0.03545790910720825,0.045556604862213135,0.0774751603603363,0.07824823260307312,0.07089516520500183
0.15,0.0,0.0,0.07342283427715302,0.10557080060243607,0.07215641438961029,0.033609092235565186,0.10591408610343933,0.007066551595926285,0.06692414730787277,0.06840301305055618,0.0506289079785347,0.043642595410346985,0.04300719499588013,0.07477004081010818,0.0640777051448822,0.06746607273817062,0.09937768429517746,0.07937365770339966,-0.12168867886066437,0.08349580317735672,0.03588618338108063,0.028611987829208374,0.03782200813293457,0.0594523623585701,0.047191351652145386,0.038143590092659,0.04527956247329712,0.0620557963848114,0.022581711411476135,0.053824253380298615,0.06323276460170746,0.06702198088169098,0.025954991579055786,0.029410839080810547,-0.015062689781188965,0.05689357966184616,-0.018871083855628967,0.06491608172655106,0.06821757555007935,0.07295727729797363,0.027492225170135498,0.07755765318870544,0.01332545280456543,0.05480793118476868,0.021943747997283936,0.08841627836227417,0.06396028399467468,0.05507904291152954,0.04061925411224365,0.07800304889678955,0.08806094527244568,0.03545790910720825,0.045556604862213135,0.0774751603603363,0.07824823260307312,0.07089516520500183
0.16,0.0,0.0,0.07342283427715302,0.10557080060243607,0.07215641438961029,0.033609092235565186,0.10591408610343933,0.007066551595926285,0.06692414730787277,0.06840301305055618,0.0506289079785347,0.043642595410346985,0.04300719499588013,0.07477004081010818,0.0640777051448822,0.06746607273817062,0.09937768429517746,0.07937365770339966,-0.12168867886066437,0.08349580317735672,0.03588618338108063,0.028611987829208374,0.03782200813293457,0.0594523623585701,0.047191351652145386,0.038143590092659,0.04527956247329712,0.0620557963848114,0.022581711411476135,0.053824253380298615,0.06323276460170746,0.06702198088169098,0.025954991579055786,0.029410839080810547,-0.015062689781188965,0.05689357966184616,-0.018871083855628967,0.06491608172655106,0.06821757555007935,0.07295727729797363,0.027492225170135498,0.07755765318870544,0.01332545280456543,0.05480793118476868,0.021943747997283936,0.08841627836227417,0.06396028399467468,0.05507904291152954,0.04061925411224365,0.07800304889678955,0.08806094527244568,0.03545790910720825,0.045556604862213135,0.0774751603603363,0.07824823260307312,0.07089516520500183
0.17,0.0,0.0,0.07342283427715302,0.10557080060243607,0.07215641438961029,0.033609092235565186,0.10591408610343933,0.007066551595926285,0.06692414730787277,0.06840301305055618,0.0506289079785347,0.043642595410346985,0.04300719499588013,0.07477004081010818,0.0640777051448822,0.06746607273817062,0.09937768429517746,0.07937365770339966,-0.12168867886066437,0.08349580317735672,0.03588618338108063,0.028611987829208374,0.03782200813293457,0.0594523623585701,0.047191351652145386,0.038143590092659,0.04527956247329712,0.0620557963848114,0.022581711411476135,0.053824253380298615,0.06323276460170746,0.06702198088169098,0.025954991579055786,0.029410839080810547,-0.015062689781188965,0.05689357966184616,-0.018871083855628967,0.06491608172655106,0.06821757555007935,0.07295727729797363,0.027492225170135498,0.07755765318870544,0.01332545280456543,0.05480793118476868,0.021943747997283936,0.08841627836227417,0.06396028399467468,0.05507904291152954,0.04061925411224365,0.07800304889678955,0.08806094527244568,0.03545790910720825,0.045556604862213135,0.0774751603603363,0.07824823260307312,0.07089516520500183
0.18,0.0,0.00166,0.07342283427715302,0.10557080060243607,0.07215641438961029,0.033609092235565186,0.10591408610343933,0.007066551595926285,0.06692414730787277,0.06840301305055618,0.0506289079785347,0.043642595410346985,0.04300719499588013,0.07477004081010818,0.0640777051448822,0.06746607273817062,0.09937768429517746,0.07937365770339966,-0.12168867886066437,0.08349580317735672,0.03588618338108063,0.028611987829208374,0.03782200813293457,0.0594523623585701,0.047191351652145386,0.038143590092659,0.04527956247329712,0.0620557963848114,0.022581711411476135,0.053824253380298615,0.06323276460170746,0.06702198088169098,0.025954991579055786,0.029410839080810547,-0.015062689781188965,0.05689357966184616,-0.018871083855628967,0.06491608172655106,0.06821757555007935,0.07295727729797363,0.027492225170135498,0.07755765318870544,0.01332545280456543,0.05480793118476868,0.021943747997283936,0.08841627836227417,0.06396028399467468,0.05507904291152954,0.04061925411224365,0.07800304889678955,0.08806094527244568,0.03545790910720825,0.045556604862213135,0.0774751603603363,0.07824823260307312,0.07089516520500183
0.19,0.0,0.00241,0.07342283427715302,0.10557080060243607,0.07215641438961029,0.033609092235565186,0.10591408610343933,0.007066551595926285,0.06692414730787277,0.06840301305055618,0.0506289079785347,0.043642595410346985,0.04300719499588013,0.07477004081010818,0.0640777051448822,0.06746607273817062,0.09937768429517746,0.07937365770339966,-0.12168867886066437,0.08349580317735672,0.03588618338108063,0.028611987829208374,0.03782200813293457,0.0594523623585701,0.047191351652145386,0.038143590092659,0.04527956247329712,0.0620557963848114,0.022581711411476135,0.053824253380298615,0.06323276460170746,0.06702198088169098,0.025954991579055786,0.029410839080810547,-0.015062689781188965,0.05689357966184616,-0.018871083855628967,0.06491608172655106,0.06821757555007935,0.07295727729797363,0.027492225170135498,0.07755765318870544,0.01332545280456543,0.05480793118476868,0.021943747997283936,0.08841627836227417,0.06396028399467468,0.05507904291152954,0.04061925411224365,0.07800304889678955,0.08806094527244568,0.03545790910720825,0.045556604862213135,0.0774751603603363,0.07824823260307312,0.07089516520500183
0.2,0.0,0.0031,0.07342283427715302,0.10557080060243607,0.07215641438961029,0.033609092235565186,0.10591408610343933,0.007066551595926285,0.06692414730787277,0.06840301305055618,0.0506289079785347,0.043642595410346985,0.04300719499588013,0.07477004081010818,0.0640777051448822,0.06746607273817062,0.09937768429517746,0.07937365770339966,-0.12168867886066437,0.08349580317735672,0.03588618338108063,0.028611987829208374,0.03782200813293457,0.0594523623585701,0.047191351652145386,0.038143590092659,0.04527956247329712,0.0620557963848114,0.022581711411476135,0.053824253380298615,0.06323276460170746,0.06702198088169098,0.025954991579055786,0.029410839080810547,-0.015062689781188965,0.05689357966184616,-0.018871083855628967,0.06491608172655106,0.06821757555007935,0.07295727729797363,0.027492225170135498,0.07755765318870544,0.01332545280456543,0.05480793118476868,0.021943747997283936,0.08841627836227417,0.06396028399467468,0.05507904291152954,0.04061925411224365,0.07800304889678955,0.08806094527244568,0.03545790910720825,0.045556604862213135,0.0774751603603363,0.07824823260307312,0.07089516520500183
0.21,0.0,0.00374,0.07342283427715302,0.10557080060243607,0.07215641438961029,0.033609092235565186,0.10591408610343933,0.007066551595926285,0.06692414730787277,0.06840301305055618,0.0506289079785347,0.043642595410346985,0.04300719499588013,0.07477004081010818,0.0640777051448822,0.06746607273817062,0.09937768429517746,0.07937365770339966,-0.12168867886066437,0.08349580317735672,0.03588618338108063,0.028611987829208374,0.03782200813293457,0.0594523623585701,0.047191351652145386,0.038143590092659,0.04527956247329712,0.0620557963848114,0.022581711411476135,0.053824253380298615,0.06323276460170746,0.06702198088169098,0.025954991579055786,0.029410839080810547,-0.015062689781188965,0.05689357966184616,-0.018871083855628967,0.06491608172655106,0.06821757555007935,0.07295727729797363,0.027492225170135498,0.07755765318870544,0.01332545280456543,0.05480793118476868,0.021943747997283936,0.08841627836227417,0.06396028399467468,0.05507904291152954,0.04061925411224365,0.07800304889678955,0.08806094527244568,0.03545790910720825,0.045556604862213135,0.0774751603603363,0.07824823260307312,0.07089516520500183
0.22,0.0,0.00432,0.07342283427715302,0.10557080060243607,0.07215641438961029,0.033609092235565186,0.10591408610343933,0.007066551595926285,0.06692414730787277,0.06840301305055618,0.0506289079785347,0.043642595410346985,0.04300719499588013,0.07477004081010818,0.0640777051448822,0.06746607273817062,0.09937768429517746,0.07937365770339966,-0.12168867886066437,0.08349580317735672,0.03588618338108063,0.028611987829208374,0.03782200813293457,0.0594523623585701,0.047191351652145386,0.038143590092659,0.04527956247329712,0.0620557963848114,0.022581711411476135,0.053824253380298615,0.06323276460170746,0.06702198088169098,0.025954991579055786,0.029410839080810547,-0.015062689781188965,0.05689357966184616,-0.018871083855628967,0.06491608172655106,0.06821757555007935,0.07295727729797363,0.027492225170135498,0.07755765318870544,0.01332545280456543,0.05480793118476868,0.021943747997283936,0.08841627836227417,0.06396028399467468,0.05507904291152954,0.04061925411224365,0.07800304889678955,0.08806094527244568,0.03545790910720825,0.045556604862213135,0.0774751603603363,0.07824823260307312,0.07089516520500183
0.23,0.0,0.00485,0.07342283427715302,0.10557080060243607,0.07215641438961029,0.033609092235565186,0.10591408610343933,0.007066551595926285,0.06692414730787277,0.06840301305055618,0.0506289079785347,0.043642595410346985,0.04300719499588013,0.07477004081010818,0.0640777051448822,0.06746607273817062,0.09937768429517746,0.07937365770339966,-0.12168867886066437,0.08349580317735672,0.03588618338108063,0.028611987829208374,0.03782200813293457,0.0594523623585701,0.047191351652145386,0.038143590092659,0.04527956247329712,0.0620557963848114,0.022581711411476135,0.053824253380298615,0.06323276460170746,0.06702198088169098,0.025954991579055786,0.029410839080810547,-0.015062689781188965,0.05689357966184616,-0.018871083855628967,0.06491608172655106,0.06821757555007935,0.07295727729797363,0.027492225170135498,0.07755765318870544,0.01332545280456543,0.05480793118476868,0.021943747997283936,0.08841627836227417,0.06396028399467468,0.05507904291152954,0.04061925411224365,0.07800304889678955,0.08806094527244568,0.03545790910720825,0.045556604862213135,0.0774751603603363,0.07824823260307312,0.07089516520500183
