time,veh_u,veh_v,model_LSTM_lon_2126.pt,model_LSTM_lon_2127.pt,model_LSTM_lon_2128.pt,model_LSTM_lon_2129.pt,model_LSTM_lon_2130.pt,model_LSTM_lon_2131.pt,model_LSTM_lon_2132.pt,model_LSTM_lon_2133.pt,model_LSTM_lon_2134.pt,model_LSTM_lon_2135.pt,model_LSTM_lon_2136.pt,model_LSTM_lon_2137.pt,model_LSTM_lon_2138.pt,model_LSTM_lon_2139.pt,model_LSTM_lon_2140.pt,model_LSTM_lon_2141.pt,model_LSTM_lon_2142.pt,model_LSTM_lon_2143.pt,model_LSTM_lon_2144.pt,model_LSTM_lon_2145.pt,model_LSTM_lon_2146.pt,model_LSTM_lon_2147.pt,model_LSTM_lon_2148.pt,model_LSTM_lon_2149.pt,model_LSTM_lon_2150.pt,model_LSTM_lon_2151.pt,model_LSTM_lon_2152.pt,model_LSTM_lon_2153.pt,model_LSTM_lon_2154.pt,model_LSTM_lon_2155.pt,model_LSTM_lon_2156.pt,model_LSTM_lon_2157.pt,model_LSTM_lon_2158.pt,model_LSTM_lon_2159.pt,model_LSTM_lon_2160.pt,model_LSTM_lon_2161.pt,model_LSTM_lon_2162.pt,model_LSTM_lon_2163.pt,model_LSTM_lon_2164.pt,model_LSTM_lon_2165.pt,model_LSTM_lon_2166.pt,model_LSTM_lon_2167.pt,model_LSTM_lon_2168.pt,model_LSTM_lon_2169.pt,model_LSTM_lon_2170.pt,model_LSTM_lon_2171.pt,model_LSTM_lon_2172.pt,model_LSTM_lon_2173.pt,model_LSTM_lon_2174.pt,model_LSTM_lon_2175.pt,model_LSTM_lon_2176.pt,model_LSTM_lon_2177.pt,model_LSTM_lon_2178.pt,model_LSTM_lon_2179.pt,model_LSTM_lon_2180.pt,model_LSTM_lon_2181.pt,model_LSTM_lon_2182.pt,model_LSTM_lon_2183.pt,model_LSTM_lon_2184.pt,model_LSTM_lon_2185.pt,model_LSTM_lon_2186.pt,model_LSTM_lon_2187.pt,model_LSTM_lon_2188.pt,model_LSTM_lon_2189.pt,model_LSTM_lon_2190.pt,model_LSTM_lon_2191.pt,model_LSTM_lon_2192.pt,model_LSTM_lon_2193.pt,model_LSTM_lon_2194.pt,model_LSTM_lon_2195.pt,model_LSTM_lon_2196.pt,model_LSTM_lon_2197.pt
0.1,0.0,0.00507,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.11,0.0,0.00653,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.12,0.0,0.00787,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.13,0.0,0.00907,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.14,0.0,0.01014,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.15,0.0,0.01107,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.16,0.0,0.01186,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.17,0.0,0.01249,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.18,0.0,0.01299,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.19,0.0,0.01334,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.2,0.0,0.01355,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.21,0.0,0.01362,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.22,0.0,0.01356,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.23,0.0,0.01337,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.24,0.0,0.01306,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.25,0.0,0.01263,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
0.26,0.0,0.01211,-0.06449621915817261,-0.04515823349356651,-0.04823335260152817,-0.03674858808517456,-0.044027186930179596,-0.025333616882562637,-0.027769502252340317,-0.06346938759088516,-0.04943037033081055,-0.06799304485321045,-0.051299482583999634,-0.04843224585056305,-0.022424928843975067,-0.04194805771112442,-0.0039098430424928665,-0.027683548629283905,-0.033113494515419006,-0.050034649670124054,-0.08666925132274628,-0.05387852340936661,-0.03864459693431854,-0.015459051355719566,-0.020867977291345596,-0.03465200215578079,-0.026181302964687347,-0.031923018395900726,-0.04680301249027252,-0.05164651945233345,-0.011774938553571701,-0.005918852984905243,0.000736583024263382,-0.09982822835445404,0.009951069951057434,-0.012483753263950348,0.011060025542974472,0.008838927373290062,0.004454274661839008,0.014307711273431778,0.015064608305692673,-0.06362283229827881,0.020762581378221512,0.03932221233844757,0.029717423021793365,0.029104605317115784,0.024048015475273132,-0.02400229126214981,-0.011129647493362427,-0.010977856814861298,-0.04275532066822052,-0.003998458385467529,0.00037783384323120117,0.010873854160308838,-0.016793400049209595,-0.008425146341323853,-0.013367295265197754,0.0023589283227920532,0.003998026251792908,0.0049172043800354,-0.0010160505771636963,-0.0036332309246063232,-0.0466436967253685,-0.007177308201789856,0.0014159828424453735,0.031662341207265854,0.013923272490501404,0.022060617804527283,-5.316734313964844e-05,0.00856049358844757,0.008564084768295288,0.04595983773469925,0.04300065338611603,0.026723399758338928
