time,veh_u,veh_v,model_LSTM_lon_2126.pt,model_LSTM_lon_2127.pt,model_LSTM_lon_2128.pt,model_LSTM_lon_2129.pt,model_LSTM_lon_2130.pt,model_LSTM_lon_2131.pt,model_LSTM_lon_2132.pt,model_LSTM_lon_2133.pt,model_LSTM_lon_2134.pt,model_LSTM_lon_2135.pt,model_LSTM_lon_2136.pt,model_LSTM_lon_2137.pt,model_LSTM_lon_2138.pt,model_LSTM_lon_2139.pt,model_LSTM_lon_2140.pt,model_LSTM_lon_2141.pt,model_LSTM_lon_2142.pt,model_LSTM_lon_2143.pt,model_LSTM_lon_2144.pt,model_LSTM_lon_2145.pt,model_LSTM_lon_2146.pt,model_LSTM_lon_2147.pt,model_LSTM_lon_2148.pt,model_LSTM_lon_2149.pt,model_LSTM_lon_2150.pt,model_LSTM_lon_2151.pt,model_LSTM_lon_2152.pt,model_LSTM_lon_2153.pt,model_LSTM_lon_2154.pt,model_LSTM_lon_2155.pt,model_LSTM_lon_2156.pt,model_LSTM_lon_2157.pt,model_LSTM_lon_2158.pt,model_LSTM_lon_2159.pt,model_LSTM_lon_2160.pt,model_LSTM_lon_2161.pt,model_LSTM_lon_2162.pt,model_LSTM_lon_2163.pt,model_LSTM_lon_2164.pt,model_LSTM_lon_2165.pt,model_LSTM_lon_2166.pt,model_LSTM_lon_2167.pt,model_LSTM_lon_2168.pt,model_LSTM_lon_2169.pt,model_LSTM_lon_2170.pt,model_LSTM_lon_2171.pt,model_LSTM_lon_2172.pt,model_LSTM_lon_2173.pt,model_LSTM_lon_2174.pt,model_LSTM_lon_2175.pt,model_LSTM_lon_2176.pt,model_LSTM_lon_2177.pt,model_LSTM_lon_2178.pt,model_LSTM_lon_2179.pt,model_LSTM_lon_2180.pt,model_LSTM_lon_2181.pt,model_LSTM_lon_2182.pt,model_LSTM_lon_2183.pt,model_LSTM_lon_2184.pt,model_LSTM_lon_2185.pt,model_LSTM_lon_2186.pt,model_LSTM_lon_2187.pt,model_LSTM_lon_2188.pt,model_LSTM_lon_2189.pt,model_LSTM_lon_2190.pt,model_LSTM_lon_2191.pt,model_LSTM_lon_2192.pt,model_LSTM_lon_2193.pt,model_LSTM_lon_2194.pt,model_LSTM_lon_2195.pt,model_LSTM_lon_2196.pt,model_LSTM_lon_2197.pt
0.1,0.0,0.00153,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.11,0.0,0.00131,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.12,0.0,0.00111,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.13,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.14,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.15,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.16,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.17,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.18,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.19,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.2,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.21,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.22,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.23,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.24,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.25,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.26,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.27,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
0.28,0.0,0.0,0.038573991507291794,0.052918750792741776,0.060136131942272186,0.049925774335861206,0.05458798632025719,0.047183625400066376,0.0491664744913578,0.04038360342383385,0.05194063484668732,0.03263596445322037,0.053174812346696854,0.05605989694595337,0.03751441836357117,0.05383714288473129,0.08983272314071655,0.03841284662485123,0.05257273465394974,0.05798782780766487,0.02795492485165596,0.04969645291566849,0.0716358944773674,0.026605552062392235,0.01937209442257881,0.06476783752441406,0.03158099204301834,0.07682133466005325,0.06123999506235123,0.024237480014562607,0.05731429532170296,0.029106980189681053,0.05298171192407608,0.11756075918674469,0.04890012741088867,0.04139246046543121,0.055448390543460846,0.05416998267173767,0.04824841395020485,0.06108824908733368,0.03673925623297691,0.22768768668174744,0.05618773400783539,0.0826040729880333,0.07891879230737686,0.06870133429765701,0.05312516167759895,0.07889632880687714,0.04217063635587692,0.05883311107754707,0.07901374995708466,0.029774367809295654,0.030930042266845703,0.09659603238105774,0.055752694606781006,0.06561979651451111,0.026037879288196564,0.046657681465148926,0.05267731100320816,0.039957404136657715,0.04233059287071228,0.02609434723854065,0.0010671541094779968,0.043536484241485596,0.05067671835422516,0.03490062057971954,0.05336390435695648,0.0577252060174942,0.04699704051017761,0.03863336145877838,0.03431624919176102,0.14145620167255402,0.08736452460289001,0.0658731535077095
