time,veh_u,veh_v,model_GRU_lon_0.pt,model_GRU_lon_1.pt,model_GRU_lon_10.pt,model_GRU_lon_11.pt,model_GRU_lon_12.pt,model_GRU_lon_13.pt,model_GRU_lon_14.pt,model_GRU_lon_15.pt,model_GRU_lon_16.pt,model_GRU_lon_17.pt,model_GRU_lon_18.pt,model_GRU_lon_19.pt,model_GRU_lon_2.pt,model_GRU_lon_20.pt,model_GRU_lon_21.pt,model_GRU_lon_22.pt,model_GRU_lon_23.pt,model_GRU_lon_24.pt,model_GRU_lon_25.pt,model_GRU_lon_26.pt,model_GRU_lon_27.pt,model_GRU_lon_28.pt,model_GRU_lon_29.pt,model_GRU_lon_3.pt,model_GRU_lon_30.pt,model_GRU_lon_31.pt,model_GRU_lon_4.pt,model_GRU_lon_5.pt,model_GRU_lon_6.pt,model_GRU_lon_7.pt,model_GRU_lon_8.pt,model_GRU_lon_9.pt
0.1,0.0,0.00153,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.11,0.0,0.00131,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.12,0.0,0.00111,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.13,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.14,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.15,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.16,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.17,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.18,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.19,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.2,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.21,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.22,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.23,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.24,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.25,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.26,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.27,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.28,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.29,0.0,0.0,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.3,0.0,0.00103,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.31,0.0,0.00117,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.32,0.0,0.0013,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.33,0.0,0.00144,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.34,0.0,0.00158,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.35,0.0,0.00169,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.36,0.0,0.00184,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.37,0.0,0.00196,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.38,0.0,0.00207,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.39,0.0,0.00217,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.4,0.0,0.00224,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.41,0.0,0.00229,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
0.42,0.0,0.00234,0.005821257829666138,0.021879345178604126,0.03394421935081482,0.09780453145503998,0.02304956316947937,0.03654227778315544,0.0388445220887661,0.10069383680820465,0.029810458421707153,0.02593749761581421,0.008540511131286621,0.06328371167182922,0.0210534930229187,0.020604968070983887,0.023048758506774902,0.016076907515525818,0.04313337802886963,0.05031159520149231,0.022713467478752136,0.015532195568084717,0.05569881200790405,0.03912831097841263,0.028929758816957474,0.04774194955825806,0.03422095999121666,0.07217448949813843,0.022697851061820984,0.028254374861717224,0.01230117678642273,0.08481831103563309,0.031465187668800354,0.02111831307411194
