time,veh_u,veh_v,model_GRU_lon_0.pt,model_GRU_lon_1.pt,model_GRU_lon_10.pt,model_GRU_lon_11.pt,model_GRU_lon_12.pt,model_GRU_lon_13.pt,model_GRU_lon_14.pt,model_GRU_lon_15.pt,model_GRU_lon_16.pt,model_GRU_lon_17.pt,model_GRU_lon_18.pt,model_GRU_lon_19.pt,model_GRU_lon_2.pt,model_GRU_lon_20.pt,model_GRU_lon_21.pt,model_GRU_lon_22.pt,model_GRU_lon_23.pt,model_GRU_lon_24.pt,model_GRU_lon_25.pt,model_GRU_lon_26.pt,model_GRU_lon_27.pt,model_GRU_lon_28.pt,model_GRU_lon_29.pt,model_GRU_lon_3.pt,model_GRU_lon_30.pt,model_GRU_lon_31.pt,model_GRU_lon_4.pt,model_GRU_lon_5.pt,model_GRU_lon_6.pt,model_GRU_lon_7.pt,model_GRU_lon_8.pt,model_GRU_lon_9.pt
0.1,0.01292,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.11,0.01101,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.12,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.13,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.14,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.15,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.16,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.17,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.18,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.19,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.2,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.21,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.22,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.23,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.24,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.25,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.26,0.0,0.00114,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.27,0.0,0.00124,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.28,0.0,0.00128,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.29,0.0,0.00127,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.3,0.0,0.00121,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.31,0.0,0.00112,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.32,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.33,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.34,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.35,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.36,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.37,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.38,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.39,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.4,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
0.41,0.0,0.0,0.013048529624938965,0.012727886438369751,0.0036215633153915405,0.07924487441778183,0.014208529144525528,0.01597038097679615,0.00912243127822876,0.09344607591629028,0.01377829909324646,0.010469883680343628,0.0025023221969604492,0.07450699806213379,0.010272383689880371,0.009798333048820496,0.007242351770401001,0.010415375232696533,0.06021825969219208,0.03527951240539551,0.010101407766342163,0.0031677335500717163,0.06871357560157776,0.026084929704666138,0.00902809202671051,0.06121461093425751,0.018073759973049164,0.07999390363693237,0.013308003544807434,0.006722435355186462,-0.011196225881576538,0.07979197800159454,0.019565925002098083,0.0006178170442581177
