time,veh_u,veh_v,model_GRU_lon_2054.pt,model_GRU_lon_2055.pt,model_GRU_lon_2056.pt,model_GRU_lon_2057.pt,model_GRU_lon_2058.pt,model_GRU_lon_2059.pt,model_GRU_lon_2060.pt,model_GRU_lon_2061.pt,model_GRU_lon_2062.pt,model_GRU_lon_2063.pt,model_GRU_lon_2064.pt,model_GRU_lon_2065.pt,model_GRU_lon_2066.pt,model_GRU_lon_2067.pt,model_GRU_lon_2068.pt,model_GRU_lon_2069.pt,model_GRU_lon_2070.pt,model_GRU_lon_2071.pt,model_GRU_lon_2072.pt,model_GRU_lon_2073.pt,model_GRU_lon_2074.pt,model_GRU_lon_2075.pt,model_GRU_lon_2076.pt,model_GRU_lon_2077.pt,model_GRU_lon_2078.pt,model_GRU_lon_2079.pt,model_GRU_lon_2080.pt,model_GRU_lon_2081.pt,model_GRU_lon_2082.pt,model_GRU_lon_2083.pt,model_GRU_lon_2084.pt,model_GRU_lon_2085.pt,model_GRU_lon_2086.pt,model_GRU_lon_2087.pt,model_GRU_lon_2088.pt,model_GRU_lon_2089.pt,model_GRU_lon_2090.pt,model_GRU_lon_2091.pt,model_GRU_lon_2092.pt,model_GRU_lon_2093.pt,model_GRU_lon_2094.pt,model_GRU_lon_2095.pt,model_GRU_lon_2096.pt,model_GRU_lon_2097.pt,model_GRU_lon_2098.pt,model_GRU_lon_2099.pt,model_GRU_lon_2100.pt,model_GRU_lon_2101.pt,model_GRU_lon_2102.pt,model_GRU_lon_2103.pt,model_GRU_lon_2104.pt,model_GRU_lon_2105.pt,model_GRU_lon_2106.pt,model_GRU_lon_2107.pt,model_GRU_lon_2108.pt,model_GRU_lon_2109.pt,model_GRU_lon_2110.pt,model_GRU_lon_2111.pt,model_GRU_lon_2112.pt,model_GRU_lon_2113.pt,model_GRU_lon_2114.pt,model_GRU_lon_2115.pt,model_GRU_lon_2116.pt,model_GRU_lon_2117.pt,model_GRU_lon_2118.pt,model_GRU_lon_2119.pt,model_GRU_lon_2120.pt,model_GRU_lon_2121.pt,model_GRU_lon_2122.pt,model_GRU_lon_2123.pt,model_GRU_lon_2124.pt,model_GRU_lon_2125.pt
0.1,0.01408,0.00367,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.11,0.01272,0.00244,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.12,0.01128,0.00133,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.13,0.00174,0.0,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.14,0.0,0.0,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.15,0.0,0.0,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.16,0.0,0.0,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.17,0.0,0.0,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.18,0.0,0.0,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.19,0.0,0.0,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.2,0.0,0.0,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.21,0.0,0.0,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.22,0.0,0.0,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.23,0.0,0.0,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.24,0.0,0.0,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.25,0.0,0.0,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.26,0.0,0.0,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
0.27,0.0,0.0,-0.012869775295257568,-0.02359628677368164,-0.011469870805740356,0.00862148404121399,-0.006933242082595825,0.028399541974067688,0.01021420955657959,-0.0004391968250274658,0.012753456830978394,0.01084280014038086,-0.004774376749992371,0.0334990918636322,-0.004971921443939209,0.014632642269134521,-0.002354860305786133,-0.006519973278045654,-0.015167951583862305,0.03388388454914093,0.010747179388999939,-0.033408261835575104,-0.033200692385435104,0.021014364436268806,-0.007475554943084717,-0.026766974478960037,0.00842924416065216,-0.011275041848421097,-0.0007781349122524261,0.010587476193904877,-0.058917805552482605,-0.007072627544403076,0.02481343224644661,0.014687955379486084,-0.01191651076078415,0.018334761261940002,-0.001972510013729334,0.01715768128633499,0.001341070979833603,0.017300650477409363,-0.004887434653937817,0.01722976565361023,0.02866247296333313,-0.013223711401224136,0.014615863561630249,-0.016811620444059372,-0.009978674352169037,-0.03780348598957062,0.00855177640914917,-0.014037996530532837,0.01184670627117157,0.009145602583885193,-0.005864344537258148,0.001902848482131958,-0.027820557355880737,0.016611188650131226,-0.006260499358177185,0.00820419192314148,0.018325254321098328,0.01806052029132843,0.009200379252433777,0.027107641100883484,0.016792170703411102,-0.01754063367843628,0.006280943751335144,-0.004460513591766357,0.007784515619277954,0.021424755454063416,0.013415545225143433,0.019709035754203796,0.004653997719287872,0.015929676592350006,0.013853088021278381,-0.0035145580768585205
