time,veh_u,veh_v,model_GRU_lon_2054.pt,model_GRU_lon_2055.pt,model_GRU_lon_2056.pt,model_GRU_lon_2057.pt,model_GRU_lon_2058.pt,model_GRU_lon_2059.pt,model_GRU_lon_2060.pt,model_GRU_lon_2061.pt,model_GRU_lon_2062.pt,model_GRU_lon_2063.pt,model_GRU_lon_2064.pt,model_GRU_lon_2065.pt,model_GRU_lon_2066.pt,model_GRU_lon_2067.pt,model_GRU_lon_2068.pt,model_GRU_lon_2069.pt,model_GRU_lon_2070.pt,model_GRU_lon_2071.pt,model_GRU_lon_2072.pt,model_GRU_lon_2073.pt,model_GRU_lon_2074.pt,model_GRU_lon_2075.pt,model_GRU_lon_2076.pt,model_GRU_lon_2077.pt,model_GRU_lon_2078.pt,model_GRU_lon_2079.pt,model_GRU_lon_2080.pt,model_GRU_lon_2081.pt,model_GRU_lon_2082.pt,model_GRU_lon_2083.pt,model_GRU_lon_2084.pt,model_GRU_lon_2085.pt,model_GRU_lon_2086.pt,model_GRU_lon_2087.pt,model_GRU_lon_2088.pt,model_GRU_lon_2089.pt,model_GRU_lon_2090.pt,model_GRU_lon_2091.pt,model_GRU_lon_2092.pt,model_GRU_lon_2093.pt,model_GRU_lon_2094.pt,model_GRU_lon_2095.pt,model_GRU_lon_2096.pt,model_GRU_lon_2097.pt,model_GRU_lon_2098.pt,model_GRU_lon_2099.pt,model_GRU_lon_2100.pt,model_GRU_lon_2101.pt,model_GRU_lon_2102.pt,model_GRU_lon_2103.pt,model_GRU_lon_2104.pt,model_GRU_lon_2105.pt,model_GRU_lon_2106.pt,model_GRU_lon_2107.pt,model_GRU_lon_2108.pt,model_GRU_lon_2109.pt,model_GRU_lon_2110.pt,model_GRU_lon_2111.pt,model_GRU_lon_2112.pt,model_GRU_lon_2113.pt,model_GRU_lon_2114.pt,model_GRU_lon_2115.pt,model_GRU_lon_2116.pt,model_GRU_lon_2117.pt,model_GRU_lon_2118.pt,model_GRU_lon_2119.pt,model_GRU_lon_2120.pt,model_GRU_lon_2121.pt,model_GRU_lon_2122.pt,model_GRU_lon_2123.pt,model_GRU_lon_2124.pt,model_GRU_lon_2125.pt
0.1,0.0,0.00507,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.11,0.0,0.00653,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.12,0.0,0.00787,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.13,0.0,0.00907,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.14,0.0,0.01014,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.15,0.0,0.01107,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.16,0.0,0.01186,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.17,0.0,0.01249,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.18,0.0,0.01299,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.19,0.0,0.01334,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.2,0.0,0.01355,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.21,0.0,0.01362,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.22,0.0,0.01356,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.23,0.0,0.01337,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.24,0.0,0.01306,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.25,0.0,0.01263,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.26,0.0,0.01211,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
0.27,0.0,0.01149,-0.029461026191711426,-0.007978379726409912,-0.03465595841407776,0.004656493663787842,-0.02503703534603119,0.031153544783592224,0.007683277130126953,-0.0043204426765441895,0.008538663387298584,0.0055397748947143555,-0.010045617818832397,0.030235379934310913,-0.015588164329528809,0.017738759517669678,-0.013235300779342651,-0.008863717317581177,-0.024910539388656616,0.034598320722579956,-0.008064750581979752,-0.030105896294116974,-0.014980283565819263,0.018813010305166245,-0.005108959972858429,-0.009846914559602737,-0.006290242075920105,-0.007925296202301979,0.01278173178434372,0.016514454036951065,-0.061487600207328796,-0.008547203615307808,0.02413475140929222,0.0115436352789402,-0.011121772229671478,0.02074573189020157,-0.00495869992300868,0.017011873424053192,-0.02695325016975403,0.016395434737205505,1.2367963790893555e-05,0.004397938027977943,0.02835068851709366,-0.0078318752348423,0.00551895797252655,-0.019457396119832993,-0.004054204560816288,-0.07311832904815674,-0.02368888258934021,-0.037092387676239014,-0.007140040397644043,-0.00889827311038971,-0.033662229776382446,-0.006636977195739746,-0.063845694065094,-0.004221424460411072,-0.050885528326034546,-0.03888002038002014,-0.020776614546775818,-0.02968868613243103,-0.027128010988235474,-0.012823879718780518,-0.022493325173854828,-0.058531612157821655,-0.0321454256772995,-0.054775580763816833,-0.036945730447769165,-0.01694139838218689,-0.050054505467414856,-0.022835776209831238,-0.048045963048934937,-0.0376758798956871,-0.030769065022468567,-0.057165369391441345
