time,veh_u,veh_v,model_T_lon_100.pt,model_T_lon_101.pt,model_T_lon_102.pt,model_T_lon_103.pt,model_T_lon_104.pt,model_T_lon_105.pt,model_T_lon_106.pt,model_T_lon_107.pt,model_T_lon_108.pt,model_T_lon_109.pt,model_T_lon_110.pt,model_T_lon_111.pt,model_T_lon_112.pt,model_T_lon_113.pt,model_T_lon_114.pt,model_T_lon_115.pt,model_T_lon_116.pt,model_T_lon_117.pt,model_T_lon_118.pt,model_T_lon_119.pt,model_T_lon_120.pt,model_T_lon_121.pt,model_T_lon_122.pt,model_T_lon_123.pt,model_T_lon_124.pt,model_T_lon_125.pt,model_T_lon_126.pt,model_T_lon_127.pt,model_T_lon_64.pt,model_T_lon_65.pt,model_T_lon_66.pt,model_T_lon_67.pt,model_T_lon_68.pt,model_T_lon_69.pt,model_T_lon_70.pt,model_T_lon_71.pt,model_T_lon_72.pt,model_T_lon_73.pt,model_T_lon_74.pt,model_T_lon_75.pt,model_T_lon_76.pt,model_T_lon_77.pt,model_T_lon_78.pt,model_T_lon_79.pt,model_T_lon_80.pt,model_T_lon_81.pt,model_T_lon_82.pt,model_T_lon_83.pt,model_T_lon_84.pt,model_T_lon_85.pt,model_T_lon_86.pt,model_T_lon_87.pt,model_T_lon_88.pt,model_T_lon_89.pt,model_T_lon_90.pt,model_T_lon_91.pt,model_T_lon_92.pt,model_T_lon_93.pt,model_T_lon_94.pt,model_T_lon_95.pt,model_T_lon_96.pt,model_T_lon_97.pt,model_T_lon_98.pt,model_T_lon_99.pt
0.1,0.01408,0.00367,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.11,0.01272,0.00244,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.12,0.01128,0.00133,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.13,0.00174,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.14,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.15,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.16,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.17,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.18,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.19,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.2,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.21,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.22,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.23,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.24,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.25,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.26,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.27,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.28,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
0.29,0.0,0.0,-0.14895041286945343,-0.1670958697795868,-0.15633466839790344,-0.1907193809747696,-0.10216225683689117,-0.16635283827781677,-0.08541476726531982,-0.08708137273788452,-0.17569300532341003,-0.17820873856544495,-0.1305243819952011,-0.1394028663635254,-0.20003804564476013,-0.1345689594745636,-0.14808708429336548,-0.19088514149188995,-0.17446450889110565,-0.1908625066280365,-0.07754488289356232,-0.1368701159954071,-0.20166419446468353,-0.17172755300998688,-0.10961346328258514,-0.18613755702972412,-0.09903794527053833,-0.08496077358722687,-0.1317794770002365,-0.05122336000204086,-0.21062904596328735,-0.15634265542030334,-0.17778104543685913,-0.20205774903297424,-0.15390151739120483,-0.08508425951004028,-0.13756072521209717,-0.08809852600097656,-0.28776082396507263,-0.06266465783119202,-0.12851640582084656,-0.19333159923553467,-0.11823317408561707,-0.11981233954429626,0.01043623685836792,0.035445183515548706,-0.1085088849067688,-0.1991521418094635,-0.017815113067626953,0.005901545286178589,-0.13039574027061462,-0.11014533042907715,0.041387736797332764,-0.026677072048187256,-0.13122662901878357,-0.08535084128379822,-0.08930030465126038,-0.08545905351638794,-0.07503056526184082,-0.02429927885532379,-0.04903021454811096,-0.0724014937877655,-0.1668803095817566,-0.16560062766075134,-0.15269781649112701,-0.25352001190185547
